Date,Volume,SMA_5,EMA_12,EMA_26,RSI_14,MACD,BB_upper,BB_lower,Momentum_10,Volatility_10d,SMA_5_XLK,EMA_12_XLK,EMA_26_XLK,RSI_14_XLK,MACD_XLK,BB_upper_XLK,BB_lower_XLK,Momentum_10_XLK,Volatility_10d_XLK,DailySent,HasSent,Return_5d,y_5d,Sent_5d_Avg,SentimentSignal,bullish_sentiment_rsi,bearish_sentiment_rsi
2019-01-04,17830400,53.58399963,53.62156828,53.11668852,55.63548326,0.50487976,54.84403873,52.30196003,0.409999847,0.013047231,73.73400116,73.39589256,72.28102029,68.85060736,1.114872273,75.60157565,69.56242353,1.709999084,0.013000247,0.0,0,0.0500820596783329,1,,0,0,0
2019-01-05,20467600,52.59000015,54.39446032,54.81593105,28.3982597,-0.421470733,60.95286013,50.57513936,-5.950000763,0.032930756,78.64400024,78.0581003,76.6834717,81.04970013,1.374628597,79.76405432,74.9569433,1.340003967,0.004164283,0.0,0,0.0709219686908981,1,,0,0,0
2019-01-07,27423300,47.68399887,47.30842489,47.05093736,58.54701341,0.257487527,48.79746126,44.66253745,1.919998169,0.014975845,78.04799957,77.7298991,76.81935134,63.26059573,0.910547756,80.16301712,73.71298309,3.119995117,0.011406108,0.0,0,0.0456255892263679,1,,0,0,0
2019-01-08,34020800,51.16999969,50.79405299,49.89963307,47.93307906,0.894419925,53.39729981,46.93269897,-0.439998627,0.017882707,81.65399933,81.35957863,80.46975444,44.42856799,0.88982419,83.16037734,79.05962388,-0.680000305,0.007908308,0.0,0,-0.0278786628918271,0,,0,0,0
2019-01-10,18413100,51.0019989,50.94366068,50.33520876,34.91825607,0.608451922,53.29575965,49.26423982,-1.190002441,0.013911683,80.28999939,80.38419971,80.25167476,39.99998018,0.132524947,82.08398956,79.46801163,-1.510002136,0.009514325,0.0,0,-0.0474086602111496,0,,0,0,0
2019-01-11,17953500,56.54799881,54.7697291,53.1968328,76.21098197,1.572896307,57.92553155,48.20246794,5.149997711,0.024970748,83.84799957,82.83394688,81.88729839,65.76577676,0.946648483,84.8832724,78.77472702,3.759994507,0.009813673,0.0,0,-0.1259954446941004,0,,0,0,0
2019-02-04,13704500,53.76800003,53.73517325,53.20878571,49.93499139,0.526387542,54.9255809,52.28841789,0.190002441,0.013091419,74.10800018,73.68421627,72.50242595,68.08012946,1.181790322,75.93458739,69.67041139,1.819999695,0.013004788,0.0,0,0.080321083398632,1,,0,0,0
2019-02-05,22655400,51.17799988,53.80300477,54.49993611,27.58326041,-0.696931335,61.20738351,49.82761596,-8.010002136,0.029461235,78.49199982,78.06454617,76.78839961,74.33156059,1.276146561,79.79074014,75.1522576,0.5,0.004448746,0.0,0,0.097527278473819,1,,0,0,0
2019-02-07,15381600,47.93799896,47.43328244,47.13012711,63.71950349,0.303155326,48.83868763,44.95431088,0.75,0.012730582,78.54199982,78.00068352,77.01717701,67.37335122,0.983506513,80.09949019,74.42651003,1.949996948,0.010300638,0.0,0,0.0688901859097914,1,,0,0,0
2019-02-08,27881600,50.58799973,50.46881412,49.8092899,43.32096799,0.659524218,53.35617484,47.03382378,-1.590000153,0.018313054,80.94600067,81.00425931,80.36458767,35.32333917,0.63967164,83.25717333,78.8728285,-1.63999939,0.009304805,0.0,0,-0.1072310070645361,0,,0,0,0
