Date,Volume,SMA_5,EMA_12,EMA_26,RSI_14,MACD,BB_upper,BB_lower,Momentum_10,Volatility_10d,SMA_5_XLK,EMA_12_XLK,EMA_26_XLK,RSI_14_XLK,MACD_XLK,BB_upper_XLK,BB_lower_XLK,Momentum_10_XLK,Volatility_10d_XLK,DailySent,HasSent,Return_5d,y_5d,Sent_5d_Avg,SentimentSignal,bullish_sentiment_rsi,bearish_sentiment_rsi
2019-01-04,22789100,117.7139999,117.0800555,114.7860609,68.90752306,2.293994562,121.4439601,109.7600407,1.449996948,0.012916628,73.73400116,73.39589256,72.28102029,68.85060736,1.114872273,75.60157565,69.56242353,1.709999084,0.013000247,0.0,0,0.2160341586511198,1,,0,0,0
2019-01-05,26821700,129.4580002,126.2982898,122.9003471,75.99724949,3.397942693,131.4284854,115.4075155,7.11000061,0.013716771,78.64400024,78.0581003,76.6834717,81.04970013,1.374628597,79.76405432,74.9569433,1.340003967,0.004164283,0.0,0,-0.0679545505758418,0,,0,0,0
2019-01-07,22613500,134.2299957,134.1539102,131.9336672,62.89622904,2.220243055,140.1464654,125.4255355,2.829986572,0.0133289,78.04799957,77.7298991,76.81935134,63.26059573,0.910547756,80.16301712,73.71298309,3.119995117,0.011406108,0.0,0,-0.0732271301137051,0,,0,0,0
2019-01-08,40557500,139.4100006,138.7108607,137.359762,47.31114519,1.351098752,141.7358868,134.9241123,1.63999939,0.012708515,81.65399933,81.35957863,80.46975444,44.42856799,0.88982419,83.16037734,79.05962388,-0.680000305,0.007908308,0.0,0,-0.010719536345211,0,,0,0,0
2019-01-10,21466600,138.5459991,138.2805972,137.9185599,52.60277317,0.362037298,140.9188219,135.4151823,-0.319992065,0.012327876,80.28999939,80.38419971,80.25167476,39.99998018,0.132524947,82.08398956,79.46801163,-1.510002136,0.009514325,0.0,0,-0.0045553072772587,0,,0,0,0
2019-01-11,33128400,143.7440002,141.6068113,140.1461446,59.55982512,1.460666781,145.3541861,134.632815,6.309997559,0.012661676,83.84799957,82.83394688,81.88729839,65.76577676,0.946648483,84.8832724,78.77472702,3.759994507,0.009813673,0.0,0,-0.0631091346713176,0,,0,0,0
2019-02-04,18142300,117.9699997,117.4046627,115.1122788,67.28074663,2.292383894,121.7247904,110.2282111,1.540000916,0.012915282,74.10800018,73.68421627,72.50242595,68.08012946,1.181790322,75.93458739,69.67041139,1.819999695,0.013004788,0.0,0,0.2678574871018306,1,,0,0,0
2019-02-05,27350200,128.8700012,126.2847066,123.1455065,68.01468096,3.139200101,131.6607142,115.7992864,4.440002441,0.014896384,78.49199982,78.06454617,76.78839961,74.33156059,1.276146561,79.79074014,75.1522576,0.5,0.004448746,0.0,0,-0.0494413649611719,0,,0,0,0
2019-02-07,15237800,134.8599976,134.5271551,132.2778401,67.96048862,2.24931498,139.4406258,127.4733749,1.419998169,0.012378232,78.54199982,78.00068352,77.01717701,67.37335122,0.983506513,80.09949019,74.42651003,1.949996948,0.010300638,0.0,0,-0.0597117066214166,0,,0,0,0
2019-02-08,30791600,138.5220001,138.4322658,137.3257051,44.04051316,1.106560751,141.741173,134.9028257,0.279998779,0.013065928,80.94600067,81.00425931,80.36458767,35.32333917,0.63967164,83.25717333,78.8728285,-1.63999939,0.009304805,0.0,0,-0.1246162687708178,0,,0,0,0
2019-02-10,30521700,137.6039978,137.7220429,137.6764439,42.55316621,0.04559894,141.1838186,134.8521845,-3.870010376,0.013073504,79.80999908,80.06047649,80.10562469,30.13693738,-0.0451482,82.378224,79.01177691,-3.0,0.010896867,0.0,0,0.0174809334384213,1,,0,0,0
2019-02-12,27418400,151.302002,149.8520362,147.3944034,65.92591022,2.457632816,153.8469556,142.927045,-0.419998169,0.006409772,87.85200043,87.19992192,85.97003998,56.02604931,1.229881941,88.80105818,84.67294161,-0.339996338,0.007684136,0.0,0,-0.0934227056882383,0,,0,0,0
2019-03-04,22860700,118.6100006,117.7993302,115.4721101,68.86393913,2.327220066,122.0380206,110.7369809,2.450004578,0.012982489,74.68799896,74.02202873,72.75261641,69.72070391,1.269412314,76.29259452,69.8514042,2.629997253,0.012975682,0.0,0,0.143952353118079,1,,0,0,0
2019-03-05,24911100,128.6720001,126.6870585,123.5717648,71.61498264,3.115293667,132.1785074,116.2354925,5.52999115,0.015661255,78.54799957,78.1838462,76.94036974,75.69620691,1.243476459,79.84698599,75.42401163,1.019996643,0.005230333,0.0,0,0.1704681672500247,1,,0,0,0
